productId,area,price,floors,bedroom,toilet,facade,furniture,status_doc,district_name,ggmap_e,ggmap_n,product_link,district_id,market,hospital,elevator
39891780,80.0,,4.0,5.0,6.0,4.0,1,1,phu-nhuan,106.6758672,10.8068686,https://batdongsan.com.vn/ban-nha-rieng-duong-dao-duy-anh-phuong-9-12/chu-dinh-cu-my-ban-gap-80m2-chi-3ty125-ngay-p9-phu-nhuan-gan-cong-vien-gia-dinh-pr39891780,68.0,0,0,0
39805407,108.0,17000.0,3.0,10.0,12.0,,1,1,quan-3,106.680059,10.767874,https://batdongsan.com.vn/ban-nha-rieng-pho-nguyen-thien-thuat-phuong-2-14/ban-hem-xe-hoi-3-mat-tien-p2q3-gia-18-ty-kc-1-tret-2-lau-pr39805407,55.0,0,0,0
39893859,200.0,25000.0,3.0,8.0,9.0,,0,1,quan-2,106.7596168672774900, 10.7632082122300370,https://batdongsan.com.vn/ban-nha-rieng-phuong-thanh-my-loi/ban-san-dau-o-to-tret-2-lau-5pn-dt-200m2-gia-25ty-pr39893859,54.0,0,0,0
39893996,80.0,8000.0,5.0,4.0,5.0,,1,1,go-vap,106.6365424,10.837952,https://batdongsan.com.vn/ban-nha-rieng-duong-phan-huy-ich-phuong-12-8/hxh-vao-moi-dep-o-ngay-tang-noi-that-80m2-5tang-4pn-5wc-p12-gv-chi-8ty-tl-pr39893996,67.0,0,0,0
39893987,71.0,2750.0,4.0,4.0,4.0,,1,1,go-vap,106.6895396,10.8148203,https://batdongsan.com.vn/ban-nha-rieng-duong-le-quang-dinh-phuong-1-21/ban-dt-70m2-gia-2-ty-550-trieu-p-1-go-vap-hem-xe-hoi-thong-nhieu-huong-pr39893987,67.0,0,0,0
39892656,184.0,10500.0,3.0,3.0,3.0,4.8,1,1,thu-duc,106.7621573,10.8442878,https://batdongsan.com.vn/ban-nha-rieng-duong-dang-van-bi-phuong-truong-tho-2/ngop-can-ban-gapbiet-thu-gan-200m2-3-tang-ngay-hoc-10-x-ty-pr39892656,71.0,0,0,0
39891857,63.3,5000.0,3.0,4.0,3.0,8.5,1,1,thu-duc,106.7794935,10.8637312,https://batdongsan.com.vn/ban-nha-rieng-duong-linh-trung-phuong-linh-trung/chi-4-x-ty-so-huu-ngay-can-btct-3-tang-kdc-an-ninh-hxh-63m2-thong-so-dep-pr39891857,71.0,0,0,0
39890349,87.0,,2.0,3.0,3.0,5.0,0,0,binh-tan,106.58414,10.7622424,https://batdongsan.com.vn/ban-nha-rieng-duong-ho-van-long-phuong-tan-tao-a/can-ban-nh-can-o-87m2-2-g-5x15m-chi-co-3-ty-tl-binh-pr39890349,65.0,1,0,0
39648689,70.0,6200.0,4.0,4.0,,4.1,0,0,tan-phu,106.6271135,10.7846882,https://batdongsan.com.vn/ban-nha-rieng-duong-phu-tho-hoa-phuong-phu-tho-hoa/ban-hxh-cho-vai-tan-4-1x17-4-tang-6-2-ty-lh-pr39648689,70.0,1,0,0
39644082,64.0,,4.0,4.0,,,0,0,tan-phu,106.630469514943,10.7986227865814,https://batdongsan.com.vn/ban-nha-rieng-phuong-tan-son-nhi/chinh-chu-ban-hem-5m-phu-4-g-4x16-6-ty-lh-pr39644082,70.0,0,0,0
39758362,53.8,,3.0,4.0,5.0,,1,1,phu-nhuan,106.6762337,10.7975236,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-trong-tuyen-phuong-8-13/ban-p8-phu-nhuan-gan-cao-dang-kinh-te-doi-ngoai-gia-2ty690-53-8m2-pr39758362,68.0,0,0,0
39756852,55.5,,2.0,2.0,2.0,,1,1,binh-thanh,106.705546,10.8305916,https://batdongsan.com.vn/ban-nha-rieng-duong-binh-loi-phuong-13-7/can-ban-gap-p13-thanh-gan-tieu-hoc-trung-3p-gia-2ty760-55-5m2-pr39756852,66.0,0,0,0
39536232,120.0,13000.0,3.0,4.0,4.0,6.0,0,1,go-vap,106.6778032,10.8342725,https://batdongsan.com.vn/ban-nha-rieng-duong-le-thi-hong-phuong-17-2/ban-gap-vi-tri-dep-12m-t-ngay-cho-can-cu-6x18m-no-hau-6m-gia-13ty-pr39536232,67.0,1,0,0
39717569,54.0,2950.0,2.0,2.0,3.0,4.4,1,1,quan-3,106.6799041,10.7800947,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-phuc-nguyen-phuong-9-5/can-tien-ban-1tret-1lau-oto-p-9-q-3-cach-nga-6-800m-2ty950-54m2-pr39717569,55.0,1,0,0
39891063,97.5,17500.0,4.0,,,7.5,1,1,phu-nhuan,106.6759706,10.7953949,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-van-troi-phuong-11-9/dep-goc-2-mat-tien-vao-o-ngay-khu-pn-dt-7-5-x-13m-4-tang-chi-17-5-ty-pr39891063,68.0,1,1,0
39891022,60.0,10500.0,2.0,,,4.0,1,1,phu-nhuan,106.6701196,10.7916755,https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-van-banh-phuong-14-9/sieu-pham-hxh-6m-dep-vao-o-ngay-q-phu-nhuan-dt-4-x-15m-2-tang-chi-10-5-ty-pr39891022,68.0,0,0,0
39651955,80.0,4500.0,1.0,1.0,1.0,,0,1,binh-tan,106.6194391,10.7434658,https://batdongsan.com.vn/ban-nha-rieng-duong-ta-my-duat-phuong-an-lac-a/-mtnb-binh-n-pr39651955,65.0,1,0,0
38674253,54.0,7500.0,4.0,6.0,4.0,6.0,1,1,binh-thanh,106.6895727,10.8097752,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-van-dau-phuong-7-9/-binh-thanh-mt-kinh-doanh-sat-4-tang-52m2-nhinh-7-ty-pr38674253,66.0,0,0,0
36988864,54.0,7890.0,4.0,4.0,4.0,,1,1,phu-nhuan,106.678453,10.8075821,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-kiem-phuong-4-19/-4-tang-4-pn-hxh-phu-nhuan-54m2-no-hau-gia-8-3-ty-pr36988864,68.0,0,0,0
39191696,50.0,5600.0,4.0,4.0,5.0,4.0,1,1,nha-be,106.740852,10.692858,https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-tan-phat-thi-tran-nha-be/-pho-vua-hoan-thien-day-du-noi-that-mat-tien-hem-6m-1942-tt-be-pr39191696,76.0,1,1,0
39495162,56.0,6450.0,4.0,4.0,5.0,8.0,1,1,nha-be,106.74679565429688,10.68490982055664,https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-tan-phat-thi-tran-nha-be-prj-khu-dan-cu-sai-gon-moi/-pho-kdc-vua-hoan-thien-day-du-noi-that-gara-xe-hoi-pr39495162,76.0,1,0,0
39893889,54.0,,2.0,3.0,3.0,4.1,1,1,tan-binh,106.642192,10.784533,https://batdongsan.com.vn/ban-nha-rieng-duong-au-co-phuong-14-10/ban-gap-d-p14-q-tan-binh-gia-2-ty-100-trieu-dt-54m2-lh-khanh-pr39893889,69.0,0,0,0
39893886,46.0,,3.0,3.0,3.0,4.0,1,1,tan-binh,106.6436913,10.8006801,https://batdongsan.com.vn/ban-nha-rieng-duong-bau-bang-phuong-13-10/dinh-cu-duc-co-nhung-ban-gap-p13-tan-binh-gia-chot-3-2-ty-46m2-shr-pr39893886,69.0,0,0,0
39646266,75.0,,4.0,4.0,4.0,5.0,0,1,tan-binh,106.6646286,10.7970201,https://batdongsan.com.vn/ban-nha-rieng-duong-pham-van-hai-phuong-2-22/can-ban-2-tan-binh-hcm-dt-75m2-gia-3ty2-shr-kinh-doanh-cho-thue-pr39646266,69.0,0,0,0
39646323,68.0,,4.0,,,,1,1,binh-thanh,106.692962123764,10.7986002378859,https://batdongsan.com.vn/ban-nha-rieng-duong-le-van-duyet-phuong-3-19/nh-tay-chot-mt-p3-binh-thanh-dt-68m2-kd-cho-thue-25tr-lh-pr39646323,66.0,0,0,0
39893879,66.0,2960.0,3.0,4.0,4.0,4.5,1,1,go-vap,106.6389171,10.8324928,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-tu-gian-phuong-12-8/chu-muoi-ban-p12-go-vap-gia-2-ty-850-dt-66m2-gan-ermart-phan-huy-ich-pr39893879,67.0,0,0,0
39792717,60.0,,4.0,3.0,3.0,,0,0,binh-thanh,106.6880217,10.8082236,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-van-dau-phuong-6-13/ban-gap-p6-binh-thanh-dt-60m2-gia-2ty55-dang-cho-thue-40tr-thang-lh-pr39792717,66.0,0,0,0
39801232,64.9,4700.0,,2.0,1.0,3.8,0,1,quan-8,106.6841936,10.7437521,https://batdongsan.com.vn/ban-nha-rieng-duong-au-duong-lan-phuong-3-16/-ban-64-9m-3-8-x-17-o-to-d-50m-hem-102-p3q8-gia-4ty7-tl-pr39801232,60.0,1,0,0
39527214,47.0,,3.0,4.0,3.0,4.0,0,1,tan-binh,106.6619084,10.791296,https://batdongsan.com.vn/ban-nha-rieng-duong-pham-van-hai-phuong-5-17/-dep-gia-tot-p5-tan-binh-dt-47m2-gia-2-ty-150-so-hong-chinh-chu-pr39527214,69.0,0,0,0
36426427,89.0,10490.0,,3.0,,,0,1,quan-11,106.6487607,10.7668256,https://batdongsan.com.vn/ban-nha-rieng-duong-binh-thoi-phuong-14-6/ban-mat-nhua-7m-quan-11-ngang-4x22-89-m2-10-ty-9-pr36426427,63.0,0,1,0
38648985,37.5,2150.0,2.0,2.0,2.0,4.3,1,1,quan-4,106.7084027,10.7654636,https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-dieu-phuong-4/can-tien-ban-gap-37-5m2-gia-2-ty150-trieu-4-quan-4-xe-hoi-do-cua-so-rieng-pr38648985,56.0,1,0,0
39893847,64.0,8390.0,5.0,4.0,6.0,4.0,1,1,go-vap,106.6555796,10.8553346,https://batdongsan.com.vn/ban-nha-rieng-duong-le-duc-tho-phuong-13-8/-tang-full-ntcc-khu-phan-lo-sang-trong-6m-o-to-do-cua-pr39893847,67.0,0,0,0
39893858,70.0,3000.0,3.0,4.0,4.0,5.0,1,1,phu-nhuan,106.6913902,10.7984969,https://batdongsan.com.vn/ban-nha-rieng-duong-hoa-sua-phuong-7-11/giam-sau-trong-thang-5-nay-p7-pn-gia-3-ty890-dt-70m2-gan-truong-thcs-cau-kieu-pr39893858,68.0,0,0,0
39387787,38.0,,2.0,2.0,1.0,,0,1,phu-nhuan,106.6811704,10.8038786,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-dinh-chieu-phuong-3-21/ban-p-3-phu-nhuan-56m2-1t1l-3pn-2wc-2-ty-770tr-lh-pr39387787,68.0,1,0,0
39893857,49.0,,2.0,2.0,2.0,4.1,1,1,binh-thanh,106.7095083,10.7890692,https://batdongsan.com.vn/ban-nha-rieng-duong-me-linh-phuong-19/ban-gap-d-p19-q-binh-thanh-gia-2-ty-300-trieu-dt-49m2-lh-khanh-pr39893857,66.0,0,0,0
39781192,45.0,,3.0,4.0,3.0,,1,1,quan-8,106.6900445,10.7454408,https://batdongsan.com.vn/ban-nha-rieng-duong-duong-ba-trac-phuong-1-17/chu-can-tien-cho-con-di-du-hoc-d-1-quan-8-2ty890-pr39781192,60.0,0,0,0
39781101,37.0,,2.0,3.0,3.0,,1,1,go-vap,106.6470267,10.8444498,https://batdongsan.com.vn/ban-nha-rieng-duong-so-10-phuong-9-11/chu-can-ban-gap-cho-con-di-du-hoc-my-10-9-go-vap-1ty990-pr39781101,67.0,0,0,0
39783317,55.0,,3.0,4.0,3.0,,1,1,quan-4,106.6996806,10.7589062,https://batdongsan.com.vn/ban-nha-rieng-duong-so-45-phuong-6/chu-can-ban-gap-can-sieu-dep-45-6-quan-4-2ty990-pr39783317,56.0,0,0,0
39789479,53.8,,2.0,4.0,3.0,,1,1,go-vap,106.6766175,10.8419246,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-oanh-phuong-17-2/chu-can-tien-ban-can-sieu-dep-p-17-go-vap-3ty5-pr39789479,67.0,1,1,0
39791166,28.4,,3.0,4.0,3.0,4.0,1,1,phu-nhuan,106.6742136,10.7996841,https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-van-thu-phuong-9-12/chu-can-ban-gap-can-9-phu-nhuan-1ty790-pr39791166,68.0,0,0,0
39893641,80.0,6000.0,1.0,,,4.0,0,0,tan-phu,106.6107129,10.8111659,https://batdongsan.com.vn/ban-nha-rieng-duong-le-trong-tan-phuong-son-ky/ban-phu-80m2-cap-4-gia-6-ty-pr39893641,70.0,0,0,0
39872059,46.0,7200.0,4.0,6.0,5.0,,0,0,quan-10,106.6726676,10.7627879,https://batdongsan.com.vn/ban-nha-rieng-duong-su-van-hanh-phuong-3-17/ban-p3-q10-3-tang-44m2-nhinh-7-ty-pr39872059,62.0,0,0,0
39893826,47.0,,3.0,2.0,2.0,4.1,1,1,binh-thanh,106.69803137116,10.7986656981162,https://batdongsan.com.vn/ban-nha-rieng-duong-le-van-duyet-phuong-1-20/can-ban-gap-d-p1-binh-thanh-gia-2-ty100-trieu-dt-47m2-lh-khanh-pr39893826,66.0,0,0,0
38693404,48.0,,4.0,4.0,4.0,,1,1,binh-thanh,106.7050362,10.8058993,https://batdongsan.com.vn/ban-nha-rieng-duong-phan-anh-phuong-24/chinh-chu-ban-gap-can-4-lau-48m2-hem-chu-trinh-24-binh-thanh-gia-chot-2ty350-trieu-pr38693404,66.0,1,1,0
39893824,22.0,1980.0,2.0,2.0,2.0,,0,0,go-vap,106.6428389,10.8461247,https://batdongsan.com.vn/ban-nha-rieng-duong-so-51-phuong-14-8/ban-so51-22m-tret-lau-gan-pham-van-chieu-pr39893824,67.0,0,0,0
39597172,64.4,,3.0,4.0,5.0,4.6,0,1,quan-7,106.7003509,10.7300567,https://batdongsan.com.vn/ban-nha-rieng-duong-le-van-luong-phuong-tan-phong-9/chu-hien-chi-ban-gap-quan-7-gia-3-15ty-65m2-4-6m-x-14m-so-san-cc-pr39597172,59.0,0,0,0
38241698,68.0,,3.0,4.0,4.0,4.0,0,1,binh-thanh,106.69803137116,10.7986656981162,https://batdongsan.com.vn/ban-nha-rieng-duong-le-van-duyet-phuong-1-20/gap-can-ban-01-binh-thanh-hcm-gia-2-15ty-48m2-so-hong-rieng-pr38241698,66.0,0,1,0
39803426,65.0,3100.0,4.0,5.0,5.0,4.2,0,1,go-vap,106.6682334,10.8444172,https://batdongsan.com.vn/ban-nha-rieng-duong-so-9-phuong-16-3/dinh-cu-ban-9-p16-go-vap-dt-65m2-4-5m-x-14-4m-gia-3-1-ty-gan-thieu-nhi-gv-pr39803426,67.0,0,0,0
39717780,63.5,3680.0,3.0,5.0,5.0,4.0,0,1,phu-nhuan,106.6913581,10.7981287,https://batdongsan.com.vn/ban-nha-rieng-duong-hoa-lai-phuong-7-11/ban-pho-d-p7-phu-nhuan-dt-63-5m-4m-x15-8m-gia-3-860-ty-3-tang-5-phong-pr39717780,68.0,0,0,0
39893813,80.0,8200.0,4.0,5.0,,,1,1,binh-thanh,106.701921,10.8109281,https://batdongsan.com.vn/ban-nha-rieng-duong-chu-van-an-phuong-12-7/tang-700tr-noi-that-giam-manh-600tr-hxh-7-cho-80m2-so-vuong-4-tang-5pn-hoan-cong-du-pr39893813,66.0,0,0,0
39432795,64.0,,4.0,4.0,5.0,,0,1,quan-5,106.6738933,10.7523714,https://batdongsan.com.vn/ban-nha-rieng-duong-tran-tuan-khai-phuong-5-9/ban-chinh-chu-5-quan-5-gia-3-65ty-64m2-4mx16m-thich-hop-mua-kd-pr39432795,57.0,1,0,0
39152389,40.0,2580.0,3.0,4.0,3.0,,1,1,binh-tan,106.589551933878,10.7998620724698,https://batdongsan.com.vn/ban-nha-rieng-phuong-binh-hung-hoa-b/ban-gap-xay-moi-giap-tan-ky-tan-quy-duc-kien-co-3-tam-gia-chi-hon-2-ty-pr39152389,65.0,0,0,0
39893799,29.0,6800.0,5.0,4.0,,,1,1,quan-3,106.6805867,10.7684394,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-dinh-chieu-phuong-2-14/-hxh-quan-3-chot-gia-6-ty-800-tang-full-noi-that-lien-he-pr39893799,55.0,1,0,0
39893797,65.0,9100.0,4.0,4.0,5.0,5.0,1,1,tan-phu,106.6411731,10.7759066,https://batdongsan.com.vn/ban-nha-rieng-duong-trinh-dinh-trong-phuong-phu-trung/can-goc-hem-xe-tai-4-tang-4pn-5-x-13-tan-chi-9-1-ty-thuong-luong-pr39893797,70.0,0,0,0
38913225,56.76,,3.0,3.0,4.0,4.0,1,1,quan-1,106.6875183,10.7688702,https://batdongsan.com.vn/ban-nha-rieng-duong-luong-huu-khanh-phuong-pham-ngu-lao-1/-quan-1-ban-gap-cuoi-nam-gia-2ty5-50-6m2-4-6x11-p-quan-1-pr38913225,53.0,0,0,0
39893598,50.0,7490.0,4.0,4.0,3.0,6.0,1,0,go-vap,106.5936993,10.8100894,https://batdongsan.com.vn/ban-nha-rieng-duong-14-1-phuong-14-8/khu-vi-tri-dep-30m-ra-pham-van-chieu-p14-go-vap-chinh-chu-o-can-ban-gap-pr39893598,67.0,0,0,0
39780666,66.0,6800.0,2.0,3.0,3.0,,1,1,quan-6,106.6295053,10.7549772,https://batdongsan.com.vn/ban-nha-rieng-duong-ba-hom-phuong-13-3/n-quan-6-gan-hem-6m-2-tang-5-1m-x-13m-nhinh-6-ty-pr39780666,58.0,0,0,0
39624023,59.0,,5.0,4.0,5.0,,1,1,quan-1,106.6890986,10.7719334,https://batdongsan.com.vn/ban-nha-rieng-duong-suong-nguyet-anh-phuong-pham-ngu-lao-1/len-song-sieu-xay-moi-gia-6ty9-59m2-d-p-quan1-thong-mt-duong-pr39624023,53.0,0,0,1
39550188,54.6,,4.0,5.0,6.0,3.9,0,1,go-vap,106.660707,10.8461394,https://batdongsan.com.vn/ban-nha-rieng-duong-so-1-phuong-11-8/sieu-pham-roma-dep-sau-lung-mat-tien-d-1-thong-nhat-p11-go-vap-gia-4ty7-54-6m2-pr39550188,67.0,0,0,0
38488097,52.2,3800.0,3.0,4.0,3.0,4.0,1,1,phu-nhuan,106.6811704,10.8038786,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-dinh-chieu-phuong-4-19/can-ban-can-d-ng-pn-mua-trong-thang-nay-tang-hd-thue-thang-12-dt-52-2m2-3-ty-090-pr38488097,68.0,1,1,0
37834133,59.4,4200.0,3.0,4.0,4.0,,1,1,quan-10,106.6652904,10.7721356,https://batdongsan.com.vn/ban-nha-rieng-duong-thanh-thai-phuong-12-5/ban-1t2l-hxh-quan-10-dt-59-4m2-2-ty250-lh-0902380647-quyen-pr37834133,62.0,1,1,0
39239976,77.0,,4.0,4.0,4.0,,1,1,go-vap,106.6668072,10.8486874,https://batdongsan.com.vn/ban-nha-rieng-duong-le-duc-tho-phuong-16-3/ban-gap-gia-2ty75-dang-cho-thue-20tr-th-dt77m2-tai-16-go-vap-pr39239976,67.0,0,0,0
39680234,54.6,,3.0,4.0,5.0,3.5,1,1,quan-10,106.6705078,10.7630351,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-duy-duong-phuong-4-16/ban-gap-cho-thue-18tr-th-gia-2ty980-54-6m2-phuong4-quan-phu-nhuan-sat-2-mt-pr39680234,62.0,0,1,0
39893778,54.0,,2.0,2.0,2.0,4.5,1,1,binh-thanh,106.7077763,10.8152919,https://batdongsan.com.vn/ban-nha-rieng-pho-nguyen-xi-phuong-26/ban-gap-duong-26-binh-thanh-gan-ben-xe-mien-dong-3p-gia-2ty950-54m2-pr39893778,66.0,0,0,0
39777469,56.0,12500.0,5.0,5.0,6.0,4.0,0,0,tan-binh,106.6621263,10.7951498,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-bac-1-phuong-3-22/ban-vi-tri-kinh-doanh-hem-8m-4-x-14-5m-5-tang-12-5-ty-lt-pr39777469,69.0,1,1,0
36647648,204.0,13000.0,2.0,2.0,2.0,10.6,0,1,thu-duc,106.74969706945,10.8465607354734,https://batdongsan.com.vn/ban-nha-rieng-duong-39-2-phuong-linh-dong/-2-tang-hem-39-gan-d-kha-van-can-ngay-cho-thu-duc-dt-76m2-gia-5-5-ty-pr36647648,71.0,1,1,0
38673825,54.0,,3.0,4.0,4.0,,1,1,quan-12,106.6346861,10.8506937,https://batdongsan.com.vn/ban-nha-rieng-duong-dong-hung-thuan-17-phuong-dong-hung-thuan-a/ban-gap-gia-2ty550-54m2-4-5-x-12-17-q12-giap-go-vap-pr38673825,64.0,1,0,0
39797317,108.0,8500.0,4.0,3.0,3.0,8.0,1,1,quan-3,106.6822135,10.7722606,https://batdongsan.com.vn/ban-nha-rieng-duong-so-7-cu-xa-do-thanh-phuong-4-12/ga-gap-108m2-chinh-chu-tai-quan-3-pr39797317,55.0,0,0,0
39842828,126.0,13000.0,2.0,3.0,4.0,7.0,1,1,go-vap,106.6891983,10.8289792,https://batdongsan.com.vn/ban-nha-rieng-duong-duong-quang-ham-phuong-5-15/ban-hem-oto-vo-go-vap-126m2-ngang-khung-7m-chi-13-ty-pr39842828,67.0,0,0,0
39683325,70.6,,3.0,3.0,4.0,4.5,1,1,quan-1,106.6959241,10.7911082,https://batdongsan.com.vn/ban-nha-rieng-duong-hoa-my-phuong-da-kao/ba-hai-lam-ban-cho-con-cai-d-quan-1-gia-5ty360-70-6m2-thong-ra-dinh-tien-ng-pr39683325,53.0,0,0,0
39893766,200.0,9000.0,3.0,3.0,3.0,8.0,1,1,thu-duc,106.7401973,10.8768304,https://batdongsan.com.vn/ban-nha-rieng-duong-le-thi-hoa-phuong-binh-chieu/ban-mat-tien-gan-200m2-ngang-8m-dong-tien-20tr-thang-chu-gap-ban-gia-re-9-ty-pr39893766,71.0,1,0,0
39893764,65.0,2500.0,2.0,4.0,4.0,5.0,1,1,tan-binh,106.6586046,10.7883527,https://batdongsan.com.vn/ban-nha-rieng-duong-banh-van-tran-phuong-7-12/chu-dinh-cu-ban-gap-p7-tan-binh-gia-2-ty-980-dt-65m2-gan-thcs-tan-binh-pr39893764,69.0,0,0,0
39327842,72.0,3190.0,1.0,3.0,2.0,,0,0,quan-12,106.637591430472,10.8817250256649,https://batdongsan.com.vn/ban-nha-rieng-phuong-hiep-thanh-3/ban-71-4-m2-gia-3-19-ty-kp-5-q12-pr39327842,64.0,0,0,0
39893561,45.0,4550.0,2.0,2.0,,,0,1,go-vap,106.687828,10.8250623,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-thai-son-phuong-5-15/ngay-ubnd-p-5-45m2x2-tang-o-va-cho-thue-nhinh-4-ty-pr39893561,67.0,1,0,0
39893756,84.0,,5.0,5.0,6.0,4.2,1,1,phu-nhuan,106.6864938,10.7995298,https://batdongsan.com.vn/ban-nha-rieng-duong-phung-van-cung-phuong-7-11/ban-nh-d-p7-pn-84m2-gan-cho-nguyen-dinh-chieu-3ty85-dang-cho-thue-23tr-th-pr39893756,68.0,1,0,1
39754958,40.0,,2.0,2.0,2.0,6.0,1,1,go-vap,106.6769164,10.8417419,https://batdongsan.com.vn/ban-nha-rieng-duong-le-duc-tho-phuong-17-2/2-9-ty-ban-gap-go-vap-1-tret-1-lau-2pn-wc-40m2-hem-ng-6m-shr-pr39754958,67.0,0,0,0
39796921,50.0,3400.0,3.0,3.0,3.0,4.3,0,1,quan-12,106.677741,10.8775405,https://batdongsan.com.vn/ban-nha-rieng-duong-ha-huy-giap-phuong-thanh-xuan/3-4ty-1tret2lau-hem-xe-hoi-cho-p-tnh-q12-hcm-pr39796921,64.0,1,0,0
39893742,120.0,11000.0,1.0,3.0,2.0,6.0,0,1,quan-7,106.722903,10.7380033,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-thi-thap-phuong-binh-thuan-3/-san-vuon-ho-boi-mat-tien-hem-134-6-20-hem-6-m-pr39893742,59.0,0,1,0
39893526,71.4,8800.0,4.0,4.0,6.0,4.2,1,1,binh-thanh,106.7049832,10.7978161,https://batdongsan.com.vn/ban-nha-rieng-duong-dien-bien-phu-phuong-17-1/hxh-5m-o-to-do-tan-cua-4-2-17m-4-tang-btct-ngay-nga-tu-hang-xanh-gia-chi-8-8-ty-pr39893526,66.0,0,0,0
39474450,57.8,4550.0,3.0,4.0,3.0,4.3,1,1,quan-12,106.6378652,10.8783198,https://batdongsan.com.vn/ban-nha-rieng-duong-thanh-loc-41-phuong-thanh-loc-3/4-35ty-1tret-2lau-tl41-p-q12-hcm-moi-99-pr39474450,64.0,0,0,0
39611671,50.5,4850.0,3.0,4.0,4.0,4.2,1,1,quan-12,106.6826595,10.8665666,https://batdongsan.com.vn/ban-nha-rieng-duong-thanh-loc-17-phuong-thanh-loc-3/4-85-ty-dep-1tret-2lau-tl17-nga-tu-ga-p-q12-hcm-pr39611671,64.0,1,0,0
39272735,50.6,5350.0,5.0,4.0,5.0,4.4,1,1,quan-12,106.6655481,10.8800021,https://batdongsan.com.vn/ban-nha-rieng-duong-thanh-xuan-25-phuong-thanh-xuan/5-3-ty-1tret-1lung-3lau-tx25-ngay-uy-ban-q12-hcm-1km-nga-tu-ga-pr39272735,64.0,1,0,0
39881006,89.2,15000.0,3.0,7.0,5.0,6.8,1,1,phu-nhuan,106.6777606,10.7960929,https://batdongsan.com.vn/ban-nha-rieng-duong-tran-huy-lieu-phuong-15-7/cam-ket-dang-hang-that-dt-6-8-x-13-1m-89-2m2-ket-cau-3-tang-st-con-15-ty-pr39881006,68.0,0,0,0
39893730,62.0,,4.0,4.0,5.0,,1,1,go-vap,106.6430643,10.8408627,https://batdongsan.com.vn/ban-nha-rieng-duong-do-thuc-tinh-phuong-12-8/ng-tien-san-17tr-thang-mtd-p-12-quan-go-vap-gia-3ty480-62m2-3-lau-4pn-5wc-sh-pr39893730,67.0,0,0,0
38841024,45.6,,4.0,4.0,4.0,5.0,1,1,phu-nhuan,106.6813154,10.8061279,https://batdongsan.com.vn/ban-nha-rieng-duong-thich-quang-duc-phuong-4-19/chu-ket-tien-ban-gap-gia-4ty550-4-phu-nhuan-shr-pr38841024,68.0,0,0,0
37075795,236.5,9500.0,2.0,2.0,2.0,4.5,1,1,binh-tan,106.590584760776,10.7614174219363,https://batdongsan.com.vn/ban-nha-rieng-duong-bo-bac-song-chua-phuong-tan-tao/ban-hem-quan-binh-pr37075795,65.0,0,0,0
39893717,70.0,9400.0,4.0,3.0,3.0,4.0,1,1,quan-6,106.6287781,10.7496203,https://batdongsan.com.vn/ban-nha-rieng-duong-kinh-duong-vuong-phuong-12-3/131-hem-8m-p-12-quan-6-70m2-4x18x-4-tang-9-4-ty-tl-tang-noi-that-cao-cap-pr39893717,58.0,0,1,0
39893716,65.0,,3.0,4.0,5.0,5.0,1,1,tan-binh,106.6392255,10.8284458,https://batdongsan.com.vn/ban-nha-rieng-duong-tran-thanh-tong-phuong-15-8/can-von-lam-an-ban-gap-mt-p-15-quan-tan-binh-gia-3ty470-65m2-so-vuong-vuc-pr39893716,69.0,0,0,0
39224302,40.0,1260.0,2.0,2.0,2.0,4.0,1,1,quan-3,106.6781922,10.7876547,https://batdongsan.com.vn/ban-nha-rieng-duong-le-van-sy-phuong-13-1/chu-dang-can-tien-lien-ban-q3-dt-40m2-1t1l-gia-hiem-1-ty-766-pr39224302,55.0,0,0,0
37366972,54.0,2350.0,3.0,4.0,4.0,4.5,1,1,binh-tan,106.6019505,10.8159855,https://batdongsan.com.vn/ban-nha-rieng-duong-le-trong-tan-phuong-binh-hung-hoa-a/ban-2-lau-so-gan-aeon-phu-hem-7m-thong-gia-2-ty-350-pr37366972,65.0,1,0,0
