productId,url,date,price,area,pricePerM2,type,provinceId,districtId,wardId,districtName
39840428,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p2/ban-dat-duong-an-ha-xa-pham-van-hai/b-re-100m2-o-mt-nhua-30m-gia-2-5-ty-pm-v-i-binh-chh-lh-pr39840428,2024-05-14,2500.0,100.0,25.0,dat-dat-nen,SG,72,11856,binh-chanh
38908302,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p2/ban-dat-duong-bo-xe-lam-xa-tan-kien/ban-120m-hem-hoi-lam-pr38908302,2024-05-14,3200.0,120.0,26.67,dat-dat-nen,SG,72,11859,binh-chanh
39347051,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p2/ban-dat-duong-d4-xa-tan-nhut/400m-thuy-san-binh-chanh-hcm-pr39347051,2024-05-14,1050.0,400.0,2.62,dat-dat-nen,SG,72,11860,binh-chanh
37372121,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p2/ban-nha-rieng-phuong-nghia-trung-4/mat-bang-co-10mx34-dang-cho-bida-thue-10tr-thang-trong-khu-quan-u-vit-co-de-nui-chieu-muong-pr39344999?source=ad&adid=2422813,2024-05-14,7900.0,340.0,23.24,dat-dat-nen,SG,72,11849,binh-chanh
39708499,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p2/ban-dat-duong-hoang-phan-thai-xa-binh-chanh-3/2921m-goc-2-mat-tien-nhua-dep-pr37372121,2024-05-14,10200.0,2.921,3.49,dat-dat-nen,SG,72,11860,binh-chanh
38943546,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p2/ban-dat-duong-tan-long_1-xa-tan-nhut/814m-cay-lau-nam-mat-tien-ngay-cau-buu-sat-long-voi-ba-ty-pr39708499,2024-05-14,4600.0,814.0,5.65,dat-dat-nen,SG,72,11848,binh-chanh
39604109,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p2/ban-dat-duong-an-phu-tay-xa-an-phu-tay/3nen-155m-143m-va-160-gan-cho-bo-dap-moi-can-ban-gap-pr38943546,2024-05-14,3000.0,143.0,20.98,dat-dat-nen,SG,72,11851,binh-chanh
39158208,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p2/ban-dat-duong-truong-van-da-xa-binh-loi-1/ban-275m2-o-ngang-7m-mat-tien-gia-3-5-ty-chanh-lh-pr39604109,2024-05-14,3500.0,275.0,12.73,dat-dat-nen,SG,72,11855,binh-chanh
39639814,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p2/ban-dat-xa-ka-do/co-hoi-so-huu-1-nen-nghi-duong-sat-tp-da-lat-chi-voi-so-tien-400tr-pr39633231?source=ad&adid=2413893,2024-05-14,880.0,150.0,5.87,dat-dat-nen,SG,72,11854,binh-chanh
39818760,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p2/ban-dat-duong-thich-thien-hoa-xa-le-minh-xuan/ban-2372m2-co-700m2-o-2-mat-tien-binh-chanh-gia-15-ty-lh-pr39158208,2024-05-14,15000.0,2.372,6.32,dat-dat-nen,SG,72,11856,binh-chanh
39736385,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p2/ban-dat-duong-doan-nguyen-tuan-xa-hung-long-5/ban-re-604m2-o-gia-12-ty-tl-mat-tien-binh-chanh-lh-pr39639814,2024-05-14,12000.0,604.0,19.87,dat-dat-nen,SG,72,11847,binh-chanh
39751294,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p2/ban-dat-duong-nguyen-huu-tri-thi-tran-tan-tuc/can-ra-nhanh-lo-nen-tho-cu-ubnd-so-hong-rieng-cong-chung-sang-ten-trong-ngay-pr39736385,2024-05-14,2500.0,54.1,46.21,dat-dat-nen,SG,72,11857,binh-chanh
39762014,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p2/ban-dat-duong-le-thi-ngay-xa-vinh-loc-a-1/cn-sng-gp-lo-mt-binh-chnh-hcm-120m2-850tr-so-hong-rieng-pr39519730,2024-05-14,1200.0,120.0,10.0,dat-dat-nen,SG,72,11849,binh-chanh
39729923,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p2/ban-dat-xa-binh-chanh-3/-dep-gia-re-khu-dan-cu-dong-duc-duong-hoang-phan-thai-gia-850tr-100m2-pr39839891,2024-05-14,850.0,100.0,8.5,dat-dat-nen,SG,72,11849,binh-chanh
39710940,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p2/ban-dat-duong-trinh-nhu-khue-xa-binh-chanh-3/-dep-gia-re-ngay-cho-dt-6x20-120m2-gia-900tr-pr39839869,2024-05-14,900.0,120.0,7.5,dat-dat-nen,SG,72,11854,binh-chanh
39363018,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p7/ban-dat-pho-tran-dai-nghia-xa-tan-nhut/ban-1-2ha-nong-nghiep-binh-chanh-gia-tot-pr39363018,2024-05-14,35840.0,12.8,2.8,dat-dat-nen,SG,72,11860,binh-chanh
32802552,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p7/ban-dat-duong-kenh-10-xa-le-minh-xuan/ban-lo-3ha-mat-tien-10-binh-chanh-pr32802552,2024-05-14,120000.0,30.0,4.0,dat-dat-nen,SG,72,11855,binh-chanh
39657616,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p7/ban-dat-duong-doan-nguyen-tuan-xa-hung-long-5/ban-tho-2482m-binh-chanh-pr39657616,2024-05-14,35000.0,2.482,14.1,dat-dat-nen,SG,72,11854,binh-chanh
39115703,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p7/ban-dat-duong-le-dinh-chi-xa-le-minh-xuan/ban-tho-cu-binh-chanh-pr39115703,2024-05-14,19000.0,1.2,15.83,dat-dat-nen,SG,72,11855,binh-chanh
39555717,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p7/ban-nha-rieng-phuong-nghia-trung-4/mat-bang-co-10mx34-dang-cho-bida-thue-10tr-thang-trong-khu-quan-u-vit-co-de-nui-chieu-muong-pr39344999?source=ad&adid=2422813,2024-05-14,7900.0,340.0,23.24,dat-dat-nen,SG,72,11854,binh-chanh
39029360,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p7/ban-dat-xa-hung-long-5/ban-lo-1000m2-goc-2-mat-tien-binh-chanh-pr39555717,2024-05-14,5200.0,988.0,5.26,dat-dat-nen,SG,72,11847,binh-chanh
39758539,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p7/ban-dat-duong-nguyen-huu-tri-thi-tran-tan-tuc/ban-mt-tt-bc-915m2-full-tho-cu-37-5-ty-pr39029360,2024-05-14,37500.0,915.0,40.98,dat-dat-nen,SG,72,11862,binh-chanh
39116173,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p7/ban-dat-xa-vinh-loc-a-1/808m2-full-tho-binh-chnh-gi-du-tu-sieu-re-chi-16-ty-pr39758539,2024-05-14,16000.0,808.0,19.8,dat-dat-nen,SG,72,11855,binh-chanh
39533616,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p7/ban-dat-duong-kenh-a-xa-le-minh-xuan/bn-chinh-chu-huyen-binh-chnh-pr39116173,2024-05-14,4200.0,195.0,21.54,dat-dat-nen,SG,72,11857,binh-chanh
39522355,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p7/ban-dat-xa-ka-do/co-hoi-so-huu-1-nen-nghi-duong-sat-tp-da-lat-chi-voi-so-tien-400tr-pr39633231?source=ad&adid=2413893,2024-05-14,880.0,150.0,5.87,dat-dat-nen,SG,72,11850,binh-chanh
39829116,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p7/ban-dat-duong-kenh-10-xa-le-minh-xuan/chinh-chu-ban-nong-nghiep-10-oto-gan-kdt-singviet-kcn-h-binh-chanh-pr39611794,2024-05-14,10280.0,3.954,2.6,dat-dat-nen,SG,72,11848,binh-chanh
39828859,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p7/ban-dat-nen-du-an-duong-3-8-xa-an-phu-tay-prj-khu-dinh-cu-an-phu-tay/b-lo-5x20-kdc-binh-chh-pr39829116,2024-05-14,3350.0,100.0,33.5,dat-dat-nen,SG,72,11862,binh-chanh
39517059,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p7/ban-dat-duong-hung-nhon-xa-tan-kien/ket-von-can-ban-gap-mtd-gan-truong-tieu-hoc-binh-chanh-dt-120m2-1ty1-shr-pr38231247,2024-05-14,790.0,120.0,6.58,dat-dat-nen,SG,72,11850,binh-chanh
38056314,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p7/ban-dat-duong-ap-chien-luoc-3-xa-vinh-loc-a-1/ban-1000m2-tho-cu-so-hong-chinh-chu-pr39828859,2024-05-14,18500.0,1.0,18.5,dat-dat-nen,SG,72,11851,binh-chanh
39191656,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p7/ban-dat-duong-tran-van-giau-xa-binh-loi-1/neu-da-xem-bai-viet-nay-ban-se-muon-dau-tu-ngay-vao-du-an-nen-ten-lua-khu-biet-thu-view-ho-pr38056314,2024-05-14,2850.0,175.0,16.29,dat-dat-nen,SG,72,11856,binh-chanh
39219547,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p7/ban-dat-nen-du-an-duong-17-4-xa-phong-phu-4-prj-viet-phu-garden/ha-gia-ban-gap-lo-so-do-ca-nhan-gia-re-nam-trong-kdc-ap-4-binh-chanh-pr38794582,2024-05-14,5000.0,100.0,50.0,dat-dat-nen,SG,72,11850,binh-chanh
39767327,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p1/ban-dat-nen-du-an-duong-pham-hung-xa-binh-hung-1-prj-khu-dan-cu-t30/ban-so-do-10x20m-lo-e6-kdc-chanh-pr39767327,2024-05-14,13000.0,200.0,65.0,dat-dat-nen,SG,72,11850,binh-chanh
39734374,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p1/ban-dat-nen-du-an-duong-nguyen-van-linh-xa-phong-phu-4-prj-khu-dan-cu-hong-quang/ban-kdc-13a-dai-lo-gia-cuc-tot-pr39734374,2024-05-14,3500.0,100.0,35.0,dat-dat-nen,SG,72,11857,binh-chanh
39668621,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p1/ban-dat-duong-nguyen-huu-tri-thi-tran-tan-tuc/h-binh-chanh-lo-mt-ngang-gan-100m-qh-xay-dung-odt-lien-ke-ct-trung-luong-pr39668621,2024-05-14,420000.0,7.0,60.0,dat-dat-nen,SG,72,11847,binh-chanh
39465133,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p1/ban-dat-duong-vo-van-van-xa-vinh-loc-b/ban-biet-thu-khu-dan-cu-10x27m-pr39465133,2024-05-14,11500.0,278.0,41.37,dat-dat-nen,SG,72,11863,binh-chanh
39836892,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p1/ban-nha-rieng-phuong-nghia-trung-4/mat-bang-co-10mx34-dang-cho-bida-thue-10tr-thang-trong-khu-quan-u-vit-co-de-nui-chieu-muong-pr39344999?source=ad&adid=2422813,2024-05-14,7900.0,340.0,23.24,dat-dat-nen,SG,72,11861,binh-chanh
39833659,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p1/ban-dat-duong-doan-nguyen-tuan-xa-tan-quy-tay/gap-gap-chu-ngop-5-5x15-80m2-co-so-o-to-di-vao-1-250-ty-tl-pr39836892,2024-05-14,1250.0,80.0,15.62,dat-dat-nen,SG,72,11856,binh-chanh
39694724,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p1/ban-dat-nen-du-an-xa-pham-van-hai/can-ban-gap-duong-truc-chinh-12m-vi-tri-cuc-dep-kdc-binh-chanh-pr39833659,2024-05-14,4500.0,82.8,54.35,dat-dat-nen,SG,72,11847,binh-chanh
38589487,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p1/ban-dat-duong-nguyen-huu-tri-thi-tran-tan-tuc/lo-mat-tien-dt830c-ngang-85-110m-tong-dt-9350m2-lien-ke-ct-trung-luong-pr39694724,2024-05-14,420000.0,7.0,60.0,dat-dat-nen,SG,72,11849,binh-chanh
39461141,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p1/ban-dat-duong-dinh-duc-thien-xa-binh-chanh-3/ban-546m2-trong-cay-lau-nam-hem-huyen-pr38589487,2024-05-14,2800.0,546.0,5.13,dat-dat-nen,SG,72,11849,binh-chanh
39788109,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p1/ban-dat-xa-ka-do/co-hoi-so-huu-1-nen-nghi-duong-sat-tp-da-lat-chi-voi-so-tien-400tr-pr39633231?source=ad&adid=2413893,2024-05-14,880.0,150.0,5.87,dat-dat-nen,SG,72,11856,binh-chanh
37403949,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p1/ban-dat-duong-dinh-duc-thien-xa-binh-chanh-3/ban-lo-mat-trong-khu-dan-cu-sao-cho-rach-kien-chi-1ty5-pr39461141,2024-05-14,1600.0,100.0,16.0,dat-dat-nen,SG,72,11850,binh-chanh
39243176,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p1/ban-dat-duong-thanh-nien-1-xa-pham-van-hai/can-ban-mat-tien-nien-pr39788109,2024-05-14,12500.0,800.0,15.62,dat-dat-nen,SG,72,11859,binh-chanh
39757845,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p1/ban-dat-nen-du-an-duong-chanh-hung-xa-binh-hung-1-prj-khu-dan-cu-6b-intresco/ban-dai-phuc-hop-dong-sang-ten-t30-so-do-huyen-chanh-pr37403949,2024-05-14,6000.0,100.0,60.0,dat-dat-nen,SG,72,11849,binh-chanh
39374645,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p1/ban-dat-duong-kenh-7-xa-tan-kien/ban-mat-tien-7-huyen-binh-chanh-pr39243176,2024-05-14,1530.0,102.2,15.0,dat-dat-nen,SG,72,11860,binh-chanh
39841103,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p1/ban-dat-duong-rach-ngon-dinh-xa-binh-chanh-3/ban-trong-cay-lau-nam-mat-tien-dinh-pr39757845,2024-05-14,500.0,85.0,5.88,dat-dat-nen,SG,72,11847,binh-chanh
39841065,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p1/ban-dat-duong-o-cu-kien-vang-xa-tan-nhut/ban-nong-nghiep-binh-chanh-pr39374645,2024-05-14,68400.0,18.0,3.8,dat-dat-nen,SG,72,11849,binh-chanh
39719080,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p1/ban-dat-thi-tran-tan-tuc/-binh-chanh-gia-re-tam-800-trieu-shr-pr39841103,2024-05-14,800.0,100.0,8.0,dat-dat-nen,SG,72,11850,binh-chanh
39719094,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p1/ban-dat-xa-binh-chanh-3/-gia-re-gia-tam-850-trieu-so-hong-rieng-pr39841065,2024-05-14,850.0,100.0,8.5,dat-dat-nen,SG,72,11855,binh-chanh
30925218,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p4/ban-dat-nen-du-an-xa-phong-phu-4-prj-khu-dan-cu-greenlife-13c/can-ban-biet-thu-huong-dong-bac-kdc-green-life-dt-435m2-gia-32-tr-m2-pr30925218,2024-05-14,8300.0,226.0,36.73,dat-dat-nen,SG,72,11857,binh-chanh
39786409,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p4/ban-nha-rieng-phuong-nghia-trung-4/mat-bang-co-10mx34-dang-cho-bida-thue-10tr-thang-trong-khu-quan-u-vit-co-de-nui-chieu-muong-pr39344999?source=ad&adid=2422813,2024-05-14,7900.0,340.0,23.24,dat-dat-nen,SG,72,11850,binh-chanh
38168431,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p4/ban-dat-nen-du-an-duong-11-1-xa-phong-phu-4-prj-khu-dan-cu-phong-phu-5/can-ban-gap-lo-81m2-kdc-ap-5-binh-chanh-gia-re-shr-pr39835789,2024-05-14,6000.0,81.0,74.07,dat-dat-nen,SG,72,11857,binh-chanh
36502257,https://batdongsan.com.vn/ban-dat-dat-nen-binh-chanh/p4/ban-dat-nen-du-an-duong-nguyen-van-linh-xa-phong-phu-4-prj-khu-do-thi-moi-13b-conic-nam-sai-gon/ban-biet-thu-144m-8-18m-gia-57-5-trieu-m2-pr38168431,2024-05-14,8280.0,144.0,57.5,dat-dat-nen,SG,72,11857,binh-chanh
