Unnamed: 0,productId,area,price,floors,bedroom,toilet,facade,furniture,status_doc,ggmap_e,ggmap_n,product_link,district_id,market,hospital,elevator
5027,39382400,140.0,,1.0,1.0,1.0,7 m,0,1,105.4936139,21.1500487,https://batdongsan.com.vn/ban-nha-rieng-duong-32-phuong-phu-thinh-5/can-ban-cap-4-tai-khu-dan-cu-yen-tx-son-tay-hn-pr39382400,16.0,1,1,0
6597,39824523,49.2,1090.0,1.0,,,4 m,0,1,105.497882878326,21.1133312605665,https://batdongsan.com.vn/ban-nha-rieng-duong-tung-thien-phuong-son-loc-2/ban-khu-tap-the-benh-vien-105-ngo-5-pho-tay-pr39824523,16.0,1,1,0
